participant_code,group,medical_experience,legal_experience,conlang_experience,native_english,item_id,topic,llm_answer,correct_answer,model_correct,llm_logit_difference
P79,control,0.0,0.0,0.0,1.0,Contracts_41,Contracts,A,A,1,0.44183275227903923
P79,control,0.0,0.0,0.0,1.0,Contracts_44,Contracts,B,B,1,0.6931471805599456
P79,control,0.0,0.0,0.0,1.0,Contracts_49,Contracts,B,B,1,1.0986122886681098
P79,control,0.0,0.0,0.0,1.0,Contracts_61,Contracts,A,B,0,-0.6061358035703157
P79,control,0.0,0.0,0.0,1.0,Evidence_19,Evidence,A,A,1,4.189654742026424
P79,control,0.0,0.0,0.0,1.0,Evidence_21,Evidence,B,A,0,-0.8472978603872034
P79,control,0.0,0.0,0.0,1.0,Evidence_36,Evidence,B,B,1,-0.2047944126460128
P79,control,0.0,0.0,0.0,1.0,Evidence_37,Evidence,A,B,0,-0.8472978603872036
P79,control,0.0,0.0,0.0,1.0,Evidence_51,Evidence,A,A,1,-1.2992829841302609
P79,control,0.0,0.0,0.0,1.0,Evidence_53,Evidence,B,A,0,-4.595119850134589
P79,control,0.0,0.0,0.0,1.0,Evidence_54,Evidence,B,B,1,4.189654742026424
P79,control,0.0,0.0,0.0,1.0,Evidence_58,Evidence,A,A,1,4.189654742026424
P79,control,0.0,0.0,0.0,1.0,Evidence_61,Evidence,B,B,1,-0.2006706954621513
P79,control,0.0,0.0,0.0,1.0,Evidence_64,Evidence,B,B,1,4.189654742026424
P79,control,0.0,0.0,0.0,1.0,Evidence_69,Evidence,A,A,1,1.3862943611198908
P79,control,0.0,0.0,0.0,1.0,Evidence_9,Evidence,B,B,1,4.7957905455967405
P79,control,0.0,0.0,0.0,1.0,Surgery_15,Surgery,B,B,1,1.3862943611198908
P79,control,0.0,0.0,0.0,1.0,Surgery_152,Surgery,A,A,1,4.595119850134589
P79,control,0.0,0.0,0.0,1.0,Surgery_225,Surgery,B,B,1,4.595119850134589
P79,control,0.0,0.0,0.0,1.0,Surgery_229,Surgery,A,A,1,4.394449154672437
P79,control,0.0,0.0,0.0,1.0,Surgery_249,Surgery,B,B,1,4.595119850134589
P79,control,0.0,0.0,0.0,1.0,Surgery_25,Surgery,B,B,1,4.595119850134589
P79,control,0.0,0.0,0.0,1.0,Surgery_265,Surgery,A,B,0,-1.7346010553881064
P79,control,0.0,0.0,0.0,1.0,Surgery_280,Surgery,B,B,1,2.19722457733622
P79,control,0.0,0.0,0.0,1.0,Surgery_283_flipped,Surgery,B,A,0,-4.595119850134589
P79,control,0.0,0.0,0.0,1.0,Surgery_50,Surgery,B,A,0,0.4054651081081642
P79,control,0.0,0.0,0.0,1.0,Surgery_62,Surgery,A,A,1,4.595119850134589
P79,control,0.0,0.0,0.0,1.0,Surgery_84,Surgery,A,A,1,2.94443897916644
P79,control,0.0,0.0,0.0,1.0,jbo_111,jbo,A,A,1,1.0986122886681098
P79,control,0.0,0.0,0.0,1.0,jbo_12,jbo,A,A,1,4.595119850134589
P79,control,0.0,0.0,0.0,1.0,jbo_26,jbo,B,A,0,0.4054651081081642
P79,control,0.0,0.0,0.0,1.0,jbo_30,jbo,A,A,1,1.3862943611198908
P79,control,0.0,0.0,0.0,1.0,jbo_39,jbo,A,B,0,2.19722457733622
P79,control,0.0,0.0,0.0,1.0,jbo_44,jbo,A,A,1,4.595119850134589
P79,control,0.0,0.0,0.0,1.0,jbo_45,jbo,B,B,1,2.19722457733622
P79,control,0.0,0.0,0.0,1.0,jbo_47,jbo,B,B,1,4.595119850134589
P79,control,0.0,0.0,0.0,1.0,jbo_54,jbo,A,A,1,4.595119850134589
P79,control,0.0,0.0,0.0,1.0,jbo_55,jbo,B,B,1,0.4054651081081642
P79,control,0.0,0.0,0.0,1.0,jbo_63,jbo,B,B,1,4.595119850134589
P79,control,0.0,0.0,0.0,1.0,jbo_71,jbo,A,B,0,0.8472978603872034
P8,control,0.0,0.0,0.0,1.0,Contracts_13,Contracts,A,A,1,1.7346010553881064
P8,control,0.0,0.0,0.0,1.0,Contracts_20,Contracts,A,A,1,1.3862943611198908
P8,control,0.0,0.0,0.0,1.0,Contracts_27,Contracts,B,B,1,1.5781853689299963
P8,control,0.0,0.0,0.0,1.0,Contracts_28,Contracts,B,B,1,2.94443897916644
P8,control,0.0,0.0,0.0,1.0,Contracts_29,Contracts,B,A,0,1.5475175254722635
P8,control,0.0,0.0,0.0,1.0,Contracts_3,Contracts,A,A,1,2.19722457733622
P8,control,0.0,0.0,0.0,1.0,Contracts_30,Contracts,A,A,1,1.7917594692280558
P8,control,0.0,0.0,0.0,1.0,Contracts_36,Contracts,A,B,0,0.8472978603872034
P8,control,0.0,0.0,0.0,1.0,Contracts_41,Contracts,A,A,1,2.0971411187792364
P8,control,0.0,0.0,0.0,1.0,Contracts_44,Contracts,B,B,1,2.751535313041948
P8,control,0.0,0.0,0.0,1.0,Contracts_49,Contracts,B,B,1,2.0971411187792364
P8,control,0.0,0.0,0.0,1.0,Contracts_61,Contracts,A,B,0,2.19722457733622
P8,control,0.0,0.0,0.0,1.0,Evidence_19,Evidence,A,A,1,0.8472978603872034
P8,control,0.0,0.0,0.0,1.0,Evidence_21,Evidence,B,A,0,1.7346010553881064
P8,control,0.0,0.0,0.0,1.0,Evidence_36,Evidence,B,B,1,2.94443897916644
P8,control,0.0,0.0,0.0,1.0,Evidence_37,Evidence,A,B,0,0.9808292530117266
P8,control,0.0,0.0,0.0,1.0,Evidence_51,Evidence,A,A,1,0.9808292530117266
P8,control,0.0,0.0,0.0,1.0,Evidence_53,Evidence,B,A,0,0.8472978603872034
P8,control,0.0,0.0,0.0,1.0,Evidence_54,Evidence,B,B,1,1.815289966638249
P8,control,0.0,0.0,0.0,1.0,Evidence_58,Evidence,A,A,1,1.0986122886681098
P8,control,0.0,0.0,0.0,1.0,Evidence_61,Evidence,B,B,1,1.3862943611198908
P8,control,0.0,0.0,0.0,1.0,Evidence_64,Evidence,B,B,1,1.3291359472799422
P8,control,0.0,0.0,0.0,1.0,Evidence_69,Evidence,A,A,1,2.19722457733622
P8,control,0.0,0.0,0.0,1.0,Evidence_9,Evidence,B,B,1,2.35364026379433
P8,control,0.0,0.0,0.0,1.0,Surgery_15,Surgery,B,B,1,2.19722457733622
P8,control,0.0,0.0,0.0,1.0,Surgery_152,Surgery,A,A,1,0.6931471805599456
P8,control,0.0,0.0,0.0,1.0,Surgery_225,Surgery,B,B,1,0.8472978603872034
P8,control,0.0,0.0,0.0,1.0,Surgery_229,Surgery,A,A,1,1.7346010553881064
P8,control,0.0,0.0,0.0,1.0,Surgery_249,Surgery,B,B,1,2.94443897916644
P8,control,0.0,0.0,0.0,1.0,Surgery_25,Surgery,B,B,1,2.3860186486357895
P8,control,0.0,0.0,0.0,1.0,Surgery_265,Surgery,A,B,0,2.602689685444384
P8,control,0.0,0.0,0.0,1.0,Surgery_280,Surgery,B,B,1,2.19722457733622
P8,control,0.0,0.0,0.0,1.0,Surgery_283_flipped,Surgery,B,A,0,1.7346010553881064
P8,control,0.0,0.0,0.0,1.0,Surgery_50,Surgery,B,A,0,2.19722457733622
P8,control,0.0,0.0,0.0,1.0,Surgery_62,Surgery,A,A,1,2.94443897916644
P8,control,0.0,0.0,0.0,1.0,Surgery_84,Surgery,A,A,1,2.19722457733622
P8,control,0.0,0.0,0.0,1.0,jbo_111,jbo,A,A,1,0.8472978603872034
P8,control,0.0,0.0,0.0,1.0,jbo_12,jbo,A,A,1,0.8472978603872034
P8,control,0.0,0.0,0.0,1.0,jbo_26,jbo,B,A,0,1.3862943611198908
P8,control,0.0,0.0,0.0,1.0,jbo_30,jbo,A,A,1,1.0986122886681098
P8,control,0.0,0.0,0.0,1.0,jbo_39,jbo,A,B,0,1.0986122886681098
P8,control,0.0,0.0,0.0,1.0,jbo_44,jbo,A,A,1,2.19722457733622
P8,control,0.0,0.0,0.0,1.0,jbo_45,jbo,B,B,1,1.5163474893680888
P8,control,0.0,0.0,0.0,1.0,jbo_47,jbo,B,B,1,0.9444616088408512
P8,control,0.0,0.0,0.0,1.0,jbo_54,jbo,A,A,1,3.178053830347945
P8,control,0.0,0.0,0.0,1.0,jbo_55,jbo,B,B,1,0.8472978603872034
P8,control,0.0,0.0,0.0,1.0,jbo_63,jbo,B,B,1,3.4760986898352724
P8,control,0.0,0.0,0.0,1.0,jbo_71,jbo,A,B,0,2.19722457733622
P80,intervention,0.0,0.0,0.0,1.0,Contracts_13,Contracts,A,A,1,1.4717018885275457
P80,intervention,0.0,0.0,0.0,1.0,Contracts_20,Contracts,A,A,1,0.8028460978163701
P80,intervention,0.0,0.0,0.0,1.0,Contracts_27,Contracts,B,B,1,1.5999917279820504
P80,intervention,0.0,0.0,0.0,1.0,Contracts_28,Contracts,B,B,1,-0.4418327522790396
P80,intervention,0.0,0.0,0.0,1.0,Contracts_29,Contracts,B,A,0,-0.4418327522790392
P80,intervention,0.0,0.0,0.0,1.0,Contracts_3,Contracts,A,A,1,1.7499123592925552
P80,intervention,0.0,0.0,0.0,1.0,Contracts_30,Contracts,A,A,1,1.4098248585300848
P80,intervention,0.0,0.0,0.0,1.0,Contracts_36,Contracts,A,B,0,0.6190392084062236
P80,intervention,0.0,0.0,0.0,1.0,Contracts_41,Contracts,A,A,1,1.3018405302813787
P80,intervention,0.0,0.0,0.0,1.0,Contracts_44,Contracts,B,B,1,0.7383294033531782
P80,intervention,0.0,0.0,0.0,1.0,Contracts_49,Contracts,B,B,1,0.0
P80,intervention,0.0,0.0,0.0,1.0,Contracts_61,Contracts,A,B,0,0.8318554613640013
P80,intervention,0.0,0.0,0.0,1.0,Evidence_19,Evidence,A,A,1,0.9808292530117266
P80,intervention,0.0,0.0,0.0,1.0,Evidence_21,Evidence,B,A,0,1.1526795099383855
P80,intervention,0.0,0.0,0.0,1.0,Evidence_36,Evidence,B,B,1,1.4098248585300848
P80,intervention,0.0,0.0,0.0,1.0,Evidence_37,Evidence,A,B,0,1.1801621556322175
P80,intervention,0.0,0.0,0.0,1.0,Evidence_51,Evidence,A,A,1,4.019755705231027
P80,intervention,0.0,0.0,0.0,1.0,Evidence_53,Evidence,B,A,0,0.1698990367953977
P80,intervention,0.0,0.0,0.0,1.0,Evidence_54,Evidence,B,B,1,1.7917594692280558
P80,intervention,0.0,0.0,0.0,1.0,Evidence_58,Evidence,A,A,1,0.5450169885142699
P80,intervention,0.0,0.0,0.0,1.0,Evidence_61,Evidence,B,B,1,0.8023464725249372
P80,intervention,0.0,0.0,0.0,1.0,Evidence_64,Evidence,B,B,1,2.0971411187792364
P80,intervention,0.0,0.0,0.0,1.0,Evidence_69,Evidence,A,A,1,0.09352605801082348
P80,intervention,0.0,0.0,0.0,1.0,Evidence_9,Evidence,B,B,1,2.0495885785301553
P80,intervention,0.0,0.0,0.0,1.0,Surgery_15,Surgery,B,B,1,1.7002880657308956
P80,intervention,0.0,0.0,0.0,1.0,Surgery_152,Surgery,A,A,1,1.2862109025629076
P80,intervention,0.0,0.0,0.0,1.0,Surgery_225,Surgery,B,B,1,1.0986122886681098
P80,intervention,0.0,0.0,0.0,1.0,Surgery_229,Surgery,A,A,1,1.586965056582042
P80,intervention,0.0,0.0,0.0,1.0,Surgery_249,Surgery,B,B,1,3.349904087274604
P80,intervention,0.0,0.0,0.0,1.0,Surgery_25,Surgery,B,B,1,0.47957308026188616
P80,intervention,0.0,0.0,0.0,1.0,Surgery_265,Surgery,A,B,0,4.32129039948605
P80,intervention,0.0,0.0,0.0,1.0,Surgery_280,Surgery,B,B,1,1.4213856809311607
P80,intervention,0.0,0.0,0.0,1.0,Surgery_283_flipped,Surgery,B,A,0,1.4954936530848828
P80,intervention,0.0,0.0,0.0,1.0,Surgery_50,Surgery,B,A,0,0.6931471805599456
P80,intervention,0.0,0.0,0.0,1.0,Surgery_62,Surgery,A,A,1,0.9808292530117266
P80,intervention,0.0,0.0,0.0,1.0,Surgery_84,Surgery,A,A,1,1.9352717508502575
P80,intervention,0.0,0.0,0.0,1.0,jbo_111,jbo,A,A,1,1.5040773967762742
P80,intervention,0.0,0.0,0.0,1.0,jbo_12,jbo,A,A,1,0.9382696385929303
P80,intervention,0.0,0.0,0.0,1.0,jbo_26,jbo,B,A,0,1.0986122886681098
P80,intervention,0.0,0.0,0.0,1.0,jbo_30,jbo,A,A,1,1.265666373331276
P80,intervention,0.0,0.0,0.0,1.0,jbo_39,jbo,A,B,0,0.44183275227903923
P80,intervention,0.0,0.0,0.0,1.0,jbo_44,jbo,A,A,1,1.3862943611198908
P80,intervention,0.0,0.0,0.0,1.0,jbo_45,jbo,B,B,1,0.21357410029805923
P80,intervention,0.0,0.0,0.0,1.0,jbo_47,jbo,B,B,1,0.6190392084062236
P80,intervention,0.0,0.0,0.0,1.0,jbo_54,jbo,A,A,1,0.4899189389466771
P80,intervention,0.0,0.0,0.0,1.0,jbo_55,jbo,B,B,1,-0.6931471805599455
P80,intervention,0.0,0.0,0.0,1.0,jbo_63,jbo,B,B,1,-0.4054651081081643
P80,intervention,0.0,0.0,0.0,1.0,jbo_71,jbo,A,B,0,0.8001193001121129
P81,intervention,0.0,0.0,0.0,1.0,Contracts_13,Contracts,A,A,1,0.0
P81,intervention,0.0,0.0,0.0,1.0,Contracts_20,Contracts,A,A,1,3.078772360766501
P81,intervention,0.0,0.0,0.0,1.0,Contracts_27,Contracts,B,B,1,4.91789324239764
P81,intervention,0.0,0.0,0.0,1.0,Contracts_28,Contracts,B,B,1,3.795000550022476
P81,intervention,0.0,0.0,0.0,1.0,Contracts_29,Contracts,B,A,0,0.0
P81,intervention,0.0,0.0,0.0,1.0,Contracts_3,Contracts,A,A,1,4.062903036387281
P81,intervention,0.0,0.0,0.0,1.0,Contracts_30,Contracts,A,A,1,4.474975538292526
P81,intervention,0.0,0.0,0.0,1.0,Contracts_36,Contracts,A,B,0,4.051462834738834
P81,intervention,0.0,0.0,0.0,1.0,Contracts_41,Contracts,A,A,1,3.650658241293738
P81,intervention,0.0,0.0,0.0,1.0,Contracts_44,Contracts,B,B,1,3.2285260807003615
P81,intervention,0.0,0.0,0.0,1.0,Contracts_49,Contracts,B,B,1,0.0
P81,intervention,0.0,0.0,0.0,1.0,Contracts_61,Contracts,A,B,0,3.600497274990527
P81,intervention,0.0,0.0,0.0,1.0,Evidence_19,Evidence,A,A,1,4.272346457871538
P81,intervention,0.0,0.0,0.0,1.0,Evidence_21,Evidence,B,A,0,4.645592100487006
P81,intervention,0.0,0.0,0.0,1.0,Evidence_36,Evidence,B,B,1,5.395239150246701
P81,intervention,0.0,0.0,0.0,1.0,Evidence_37,Evidence,A,B,0,5.042432068178254
P81,intervention,0.0,0.0,0.0,1.0,Evidence_51,Evidence,A,A,1,4.836281906951477
P81,intervention,0.0,0.0,0.0,1.0,Evidence_53,Evidence,B,A,0,3.496507561466479
P81,intervention,0.0,0.0,0.0,1.0,Evidence_54,Evidence,B,B,1,1.650680870968149
P81,intervention,0.0,0.0,0.0,1.0,Evidence_58,Evidence,A,A,1,4.595119850134589
P81,intervention,0.0,0.0,0.0,1.0,Evidence_61,Evidence,B,B,1,4.019755705231027
P81,intervention,0.0,0.0,0.0,1.0,Evidence_64,Evidence,B,B,1,2.5043787532008195
P81,intervention,0.0,0.0,0.0,1.0,Evidence_69,Evidence,A,A,1,4.105571624815883
P81,intervention,0.0,0.0,0.0,1.0,Evidence_9,Evidence,B,B,1,4.959085227336001
P81,intervention,0.0,0.0,0.0,1.0,Surgery_15,Surgery,B,B,1,4.147807632090924
P81,intervention,0.0,0.0,0.0,1.0,Surgery_152,Surgery,A,A,1,0.7032995520239633
P81,intervention,0.0,0.0,0.0,1.0,Surgery_225,Surgery,B,B,1,2.442347035369205
P81,intervention,0.0,0.0,0.0,1.0,Surgery_229,Surgery,A,A,1,3.650658241293738
P81,intervention,0.0,0.0,0.0,1.0,Surgery_249,Surgery,B,B,1,4.595119850134589
P81,intervention,0.0,0.0,0.0,1.0,Surgery_25,Surgery,B,B,1,4.394449154672437
P81,intervention,0.0,0.0,0.0,1.0,Surgery_265,Surgery,A,B,0,4.635125184748288
P81,intervention,0.0,0.0,0.0,1.0,Surgery_280,Surgery,B,B,1,4.353957793317701
P81,intervention,0.0,0.0,0.0,1.0,Surgery_283_flipped,Surgery,B,A,0,4.595119850134589
P81,intervention,0.0,0.0,0.0,1.0,Surgery_50,Surgery,B,A,0,5.98141421125448
P81,intervention,0.0,0.0,0.0,1.0,Surgery_62,Surgery,A,A,1,4.595119850134589
P81,intervention,0.0,0.0,0.0,1.0,Surgery_84,Surgery,A,A,1,4.595119850134589
P81,intervention,0.0,0.0,0.0,1.0,jbo_111,jbo,A,A,1,4.595119850134589
P81,intervention,0.0,0.0,0.0,1.0,jbo_12,jbo,A,A,1,3.8918202981106256
P81,intervention,0.0,0.0,0.0,1.0,jbo_26,jbo,B,A,0,4.595119850134589
P81,intervention,0.0,0.0,0.0,1.0,jbo_30,jbo,A,A,1,1.3862943611198908
P81,intervention,0.0,0.0,0.0,1.0,jbo_39,jbo,A,B,0,2.5866893440979437
P81,intervention,0.0,0.0,0.0,1.0,jbo_44,jbo,A,A,1,4.595119850134589
P81,intervention,0.0,0.0,0.0,1.0,jbo_45,jbo,B,B,1,2.751535313041948
P81,intervention,0.0,0.0,0.0,1.0,jbo_47,jbo,B,B,1,4.595119850134589
P81,intervention,0.0,0.0,0.0,1.0,jbo_54,jbo,A,A,1,4.595119850134589
P81,intervention,0.0,0.0,0.0,1.0,jbo_55,jbo,B,B,1,4.595119850134589
P81,intervention,0.0,0.0,0.0,1.0,jbo_63,jbo,B,B,1,4.595119850134589
P81,intervention,0.0,0.0,0.0,1.0,jbo_71,jbo,A,B,0,4.595119850134589
P82,control,1.0,0.0,0.0,0.0,Contracts_13,Contracts,A,A,1,1.9965538818740687
P82,control,1.0,0.0,0.0,0.0,Contracts_20,Contracts,A,A,1,0.9808292530117266
P82,control,1.0,0.0,0.0,0.0,Contracts_27,Contracts,B,B,1,2.19722457733622
P82,control,1.0,0.0,0.0,0.0,Contracts_28,Contracts,B,B,1,2.0971411187792364
P82,control,1.0,0.0,0.0,0.0,Contracts_29,Contracts,B,A,0,0.8472978603872034
P82,control,1.0,0.0,0.0,0.0,Contracts_3,Contracts,A,A,1,0.9808292530117266
P82,control,1.0,0.0,0.0,0.0,Contracts_30,Contracts,A,A,1,0.44183275227903923
P82,control,1.0,0.0,0.0,0.0,Contracts_36,Contracts,A,B,0,0.8109302162163285
P82,control,1.0,0.0,0.0,0.0,Contracts_41,Contracts,A,A,1,0.9808292530117266
P82,control,1.0,0.0,0.0,0.0,Contracts_44,Contracts,B,B,1,2.5389738710582757
P82,control,1.0,0.0,0.0,0.0,Contracts_49,Contracts,B,B,1,1.9459101490553132
P82,control,1.0,0.0,0.0,0.0,Contracts_61,Contracts,A,B,0,3.208825489014698
P82,control,1.0,0.0,0.0,0.0,Evidence_19,Evidence,A,A,1,2.602689685444384
P82,control,1.0,0.0,0.0,0.0,Evidence_21,Evidence,B,A,0,0.0
P82,control,1.0,0.0,0.0,0.0,Evidence_36,Evidence,B,B,1,1.5869650565820421
P82,control,1.0,0.0,0.0,0.0,Evidence_37,Evidence,A,B,0,0.9808292530117266
P82,control,1.0,0.0,0.0,0.0,Evidence_51,Evidence,A,A,1,1.9965538818740687
P82,control,1.0,0.0,0.0,0.0,Evidence_53,Evidence,B,A,0,1.9965538818740687
P82,control,1.0,0.0,0.0,0.0,Evidence_54,Evidence,B,B,1,2.397895272798371
P82,control,1.0,0.0,0.0,0.0,Evidence_58,Evidence,A,A,1,-0.2047944126460128
P82,control,1.0,0.0,0.0,0.0,Evidence_61,Evidence,B,B,1,1.3499267169490166
P82,control,1.0,0.0,0.0,0.0,Evidence_64,Evidence,B,B,1,4.189654742026424
P82,control,1.0,0.0,0.0,0.0,Evidence_69,Evidence,A,A,1,2.602689685444384
P82,control,1.0,0.0,0.0,0.0,Evidence_9,Evidence,B,B,1,3.7917368395536433
P82,control,1.0,0.0,0.0,0.0,Surgery_15,Surgery,B,B,1,4.394449154672437
P82,control,1.0,0.0,0.0,0.0,Surgery_152,Surgery,A,A,1,2.602689685444384
P82,control,1.0,0.0,0.0,0.0,Surgery_225,Surgery,B,B,1,1.1856236656577395
P82,control,1.0,0.0,0.0,0.0,Surgery_229,Surgery,A,A,1,0.8472978603872034
P82,control,1.0,0.0,0.0,0.0,Surgery_249,Surgery,B,B,1,4.7957905455967405
P82,control,1.0,0.0,0.0,0.0,Surgery_25,Surgery,B,B,1,2.397895272798371
P82,control,1.0,0.0,0.0,0.0,Surgery_265,Surgery,A,B,0,2.19722457733622
P82,control,1.0,0.0,0.0,0.0,Surgery_280,Surgery,B,B,1,4.595119850134589
P82,control,1.0,0.0,0.0,0.0,Surgery_283_flipped,Surgery,B,A,0,1.3499267169490166
P82,control,1.0,0.0,0.0,0.0,Surgery_50,Surgery,B,A,0,5.0005849582427535
P82,control,1.0,0.0,0.0,0.0,Surgery_62,Surgery,A,A,1,1.9965538818740687
P82,control,1.0,0.0,0.0,0.0,Surgery_84,Surgery,A,A,1,2.602689685444384
P82,control,1.0,0.0,0.0,0.0,jbo_111,jbo,A,A,1,1.586965056582042
P82,control,1.0,0.0,0.0,0.0,jbo_12,jbo,A,A,1,0.6061358035703154
P82,control,1.0,0.0,0.0,0.0,jbo_26,jbo,B,A,0,0.646627164925052
P82,control,1.0,0.0,0.0,0.0,jbo_30,jbo,A,A,1,4.595119850134589
P82,control,1.0,0.0,0.0,0.0,jbo_39,jbo,A,B,0,0.4183685129440722
P82,control,1.0,0.0,0.0,0.0,jbo_44,jbo,A,A,1,1.586965056582042
P82,control,1.0,0.0,0.0,0.0,jbo_45,jbo,B,B,1,2.19722457733622
P82,control,1.0,0.0,0.0,0.0,jbo_47,jbo,B,B,1,4.092490993572777
P82,control,1.0,0.0,0.0,0.0,jbo_54,jbo,A,A,1,0.6931471805599456
P82,control,1.0,0.0,0.0,0.0,jbo_55,jbo,B,B,1,1.791759469228055
P82,control,1.0,0.0,0.0,0.0,jbo_63,jbo,B,B,1,1.3862943611198908
P82,control,1.0,0.0,0.0,0.0,jbo_71,jbo,A,B,0,1.586965056582042
P83,intervention,1.0,0.0,0.0,1.0,Contracts_13,Contracts,A,A,1,1.5334388144972615
P83,intervention,1.0,0.0,0.0,1.0,Contracts_20,Contracts,A,A,1,1.5163474893680882
P83,intervention,1.0,0.0,0.0,1.0,Contracts_27,Contracts,B,B,1,1.900958761193047
P83,intervention,1.0,0.0,0.0,1.0,Contracts_28,Contracts,B,B,1,1.8588987720656835
P83,intervention,1.0,0.0,0.0,1.0,Contracts_29,Contracts,B,A,0,0.4825218476031393
P83,intervention,1.0,0.0,0.0,1.0,Contracts_3,Contracts,A,A,1,0.5322168137473082
P83,intervention,1.0,0.0,0.0,1.0,Contracts_30,Contracts,A,A,1,1.6434288788901046
P83,intervention,1.0,0.0,0.0,1.0,Contracts_36,Contracts,A,B,0,-0.1245388257806136
P83,intervention,1.0,0.0,0.0,1.0,Contracts_41,Contracts,A,A,1,2.233592221507094
P83,intervention,1.0,0.0,0.0,1.0,Contracts_44,Contracts,B,B,1,-0.1255828481172942
P83,intervention,1.0,0.0,0.0,1.0,Contracts_49,Contracts,B,B,1,1.4978854265283528
P83,intervention,1.0,0.0,0.0,1.0,Contracts_61,Contracts,A,B,0,1.7917594692280552
P83,intervention,1.0,0.0,0.0,1.0,Evidence_19,Evidence,A,A,1,0.967149149107646
P83,intervention,1.0,0.0,0.0,1.0,Evidence_21,Evidence,B,A,0,-0.9451453695512524
P83,intervention,1.0,0.0,0.0,1.0,Evidence_36,Evidence,B,B,1,-0.48410968904347496
P83,intervention,1.0,0.0,0.0,1.0,Evidence_37,Evidence,A,B,0,1.832087514615027
P83,intervention,1.0,0.0,0.0,1.0,Evidence_51,Evidence,A,A,1,1.1383150456967168
P83,intervention,1.0,0.0,0.0,1.0,Evidence_53,Evidence,B,A,0,2.586689344097941
P83,intervention,1.0,0.0,0.0,1.0,Evidence_54,Evidence,B,B,1,1.3763769244625443
P83,intervention,1.0,0.0,0.0,1.0,Evidence_58,Evidence,A,A,1,-0.2076970731777179
P83,intervention,1.0,0.0,0.0,1.0,Evidence_61,Evidence,B,B,1,0.8961821909487198
P83,intervention,1.0,0.0,0.0,1.0,Evidence_64,Evidence,B,B,1,1.7267757197323574
P83,intervention,1.0,0.0,0.0,1.0,Evidence_69,Evidence,A,A,1,1.4363047816945516
P83,intervention,1.0,0.0,0.0,1.0,Evidence_9,Evidence,B,B,1,1.9395584008247044
P83,intervention,1.0,0.0,0.0,1.0,Surgery_15,Surgery,B,B,1,2.814088453146533
P83,intervention,1.0,0.0,0.0,1.0,Surgery_152,Surgery,A,A,1,2.3152035569532576
P83,intervention,1.0,0.0,0.0,1.0,Surgery_225,Surgery,B,B,1,3.1380484957342456
P83,intervention,1.0,0.0,0.0,1.0,Surgery_229,Surgery,A,A,1,2.7307416123042803
P83,intervention,1.0,0.0,0.0,1.0,Surgery_249,Surgery,B,B,1,3.691149602648474
P83,intervention,1.0,0.0,0.0,1.0,Surgery_25,Surgery,B,B,1,3.1121333126338606
P83,intervention,1.0,0.0,0.0,1.0,Surgery_265,Surgery,A,B,0,-0.3577496350684978
P83,intervention,1.0,0.0,0.0,1.0,Surgery_280,Surgery,B,B,1,2.814088453146533
P83,intervention,1.0,0.0,0.0,1.0,Surgery_283_flipped,Surgery,B,A,0,2.871679624884011
P83,intervention,1.0,0.0,0.0,1.0,Surgery_50,Surgery,B,A,0,2.814088453146533
P83,intervention,1.0,0.0,0.0,1.0,Surgery_62,Surgery,A,A,1,2.0368819272610406
P83,intervention,1.0,0.0,0.0,1.0,Surgery_84,Surgery,A,A,1,3.1047816292416193
P83,intervention,1.0,0.0,0.0,1.0,jbo_111,jbo,A,A,1,2.19722457733622
P83,intervention,1.0,0.0,0.0,1.0,jbo_12,jbo,A,A,1,0.4473122180436648
P83,intervention,1.0,0.0,0.0,1.0,jbo_26,jbo,B,A,0,0.9444616088408512
P83,intervention,1.0,0.0,0.0,1.0,jbo_30,jbo,A,A,1,0.5753641449035619
P83,intervention,1.0,0.0,0.0,1.0,jbo_39,jbo,A,B,0,1.265666373331276
P83,intervention,1.0,0.0,0.0,1.0,jbo_44,jbo,A,A,1,1.3249254147435987
P83,intervention,1.0,0.0,0.0,1.0,jbo_45,jbo,B,B,1,0.6190392084062236
P83,intervention,1.0,0.0,0.0,1.0,jbo_47,jbo,B,B,1,0.7081850579244856
P83,intervention,1.0,0.0,0.0,1.0,jbo_54,jbo,A,A,1,-0.5753641449035618
P83,intervention,1.0,0.0,0.0,1.0,jbo_55,jbo,B,B,1,0.8001193001121129
P83,intervention,1.0,0.0,0.0,1.0,jbo_63,jbo,B,B,1,0.8953840470548413
P83,intervention,1.0,0.0,0.0,1.0,jbo_71,jbo,A,B,0,0.5753641449035619
P84,control,0.0,0.0,0.0,1.0,Contracts_13,Contracts,A,A,1,5.0005849582427535
P84,control,0.0,0.0,0.0,1.0,Contracts_20,Contracts,A,A,1,1.7917594692280558
P84,control,0.0,0.0,0.0,1.0,Contracts_27,Contracts,B,B,1,2.602689685444384
P84,control,0.0,0.0,0.0,1.0,Contracts_28,Contracts,B,B,1,-0.8472978603872034
P84,control,0.0,0.0,0.0,1.0,Contracts_29,Contracts,B,A,0,0.4054651081081642
P84,control,0.0,0.0,0.0,1.0,Contracts_3,Contracts,A,A,1,0.9808292530117266
P84,control,0.0,0.0,0.0,1.0,Contracts_30,Contracts,A,A,1,0.6931471805599456
P84,control,0.0,0.0,0.0,1.0,Contracts_36,Contracts,A,B,0,1.791759469228055
P84,control,0.0,0.0,0.0,1.0,Contracts_41,Contracts,A,A,1,3.7478219897473855
